sitetype,sitenum,latitude,longitude,call_sign,location_address,location_city,location_county,location_state,ground_elevation,height_of_support_structure,overall_height_of_structure,structure_type,licensee_entity_name,licensee_first_name,licensee_last_name,licensee_phone,licensee_fax,licensee_email,licensee_street_address,licensee_city,licensee_state,licensee_zip_code,licensee_po_box,licensee_attention_line,contact_entity_name,contact_first_name,contact_last_name,contact_phone,contact_fax,contact_email,contact_street_address,contact_city,contact_state,contact_zip_code,contact_po_box,contact_attention_line,emmitter_1_freqs_mhz,emmitter_2_freqs_mhz,emmitter_3_freqs_mhz,emmitter_4_freqs_mhz,emmitter_5_freqs_mhz
Multiple,72,37.3732777777778,-121.952444444444,WQAI240,460 CENTRAL EXPRESSWAY,SANTA CLARA,SANTA CLARA,CA,37,42.653,49.215,Building w/Antenna,OWENS CORNING FIBERGLASS CORPORATION,,,4082351222,4082351256,,960 CENTRAL EXPRESSWAY,SANTA CLARA,CA,950502602,,Maint Manager,Day Wireless Systems,Rick,Mills,5036591240,5036594723,rmills@daywireless.com,4700 SE International Way,Milwaukie,OR,97222    ,22161,,/451.525,,,,
Multiple,72,37.3732777777778,-121.952444444444,WPNU264,960 CENTRAL EXPY,SANTA CLARA,SANTA CLARA,CA,9,59.058,59.058,Building,OWENS CORNING FIBERGLASS CORP,,,4062351222,4082351239,john.hostetler@owenscorning.com,960 CENTRAL EXPY,SANTA CLARA,CA,950502665,,SECURITY MANAGER,Radio Licensing Services,Richard,Mills,5037943787,5037943759,radiolicensing@cuaccess.net,4700 SE International Way,Milwaukie,OR,97269    ,,,/463.275/463.65,/464.425,,,
Multiple,72,37.3732777777778,-121.952444444444,WQAI240,,Santa Clara,SANTA CLARA,CA,,,,NA,OWENS CORNING FIBERGLASS CORPORATION,,,4082351222,4082351256,,960 CENTRAL EXPRESSWAY,SANTA CLARA,CA,950502602,,Maint Manager,Day Wireless Systems,Rick,Mills,5036591240,5036594723,rmills@daywireless.com,4700 SE International Way,Milwaukie,OR,97222    ,22161,,/451.525/456.525,,,,
Multiple,73,37.4196944444444,-121.885611111111,WQMA288,990 Ames Ave,Milpitas,SANTA CLARA,CA,18,80.0564,80.0564,Building,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,,/23125/23275,/23375/23475,,
Multiple,73,37.4196666666667,-121.88525,KNKA211,924 AMES AVENUE,MILPITAS,SANTA CLARA,CA,16.8,77.1035,77.1035,Pole,GTE MOBILNET OF CALIFORNIA LIMITED PARTNERSHIP,,,7707971070,7707971036,LicensingCompliance@VerizonWireless.com,1120 Sanctuary Pkwy #150 GASA5REG,ALPHARETTA,GA,300097630,,Regulatory,Verizon Wireless,Licensing,Manager,7707971070,7707971036,LicensingCompliance@VerizonWireless.com,1120 Sanctuary Pkwy #150 GASA5REG,Alpharetta,GA,300097630,,,,,,/880.02/835.02/891.51/846.51,/880.02/835.02/891.51/846.51
Multiple,74,37.4068611111111,-121.929944444444,WHI970,E OF WATER TOWER CORTEZ AND BALBOA INT,SAN JOSE,SANTA CLARA,CA,6.1,116.1474,116.1474,NA,AGNEWS DEVELOPMENTAL CENTER EAST,,,,,,,SAN JOSE,CA,95134    ,,,,,,4084332003,,,,,,,,,/12550,,,,
Multiple,74,37.4068611111111,-121.929944444444,WPJC658,3500 ZANKER RD,SAN JOSE,SANTA CLARA,CA,6.1,,158.1442,NA,GTE MOBILNET OF CALIFORNIA LIMITED PARTNERSHIP,,,7707971070,7707971036,Network.Regulatory@VerizonWireless.com,1120 Sanctuary Pkwy #150 GASA5REG,ALPHARETTA,GA,30004    ,,Regulatory,Verizon Wireless,Sonya,Dutton,7707971070,7707971036,Network.Regulatory@VerizonWireless.com,1120 Sanctuary Pkwy #150 GASA5REG,Alpharetta,GA,30004    ,,,/19145,,,,
Multiple,74,37.4068611111111,-121.929944444444,WNEZ504,WATER TOWER E CORTEZ  BALBOA CORTEZ AND BALBOA INT,SANTA CLARA,SANTA CLARA,CA,6.1,136.1615,136.1615,NA,CALIFORNIA STATE OF,,,9166576153,9166579468,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,RADIO LICENSING,CALIFORNIA STATE OF,,,9166576153,9166579468,radiolicensing@state.ca.gov,601 SEQUOIA PACIFIC BLVD,SACRAMENTO,CA,958110231,,,/19095,,,,
Multiple,74,37.4066666666667,-121.929833333333,WPNM642,AGNEW STATE HOSPITAL,SAN JOSE,SANTA CLARA,CA,7,154.8632,154.8632,NA,Sprint Spectrum LP,,,7034334000,7034334142,,2001 Edmund Halley Drive,Reston,VA,20191    ,,Robin J Cohen,,,,,,,,,,,,,/19122.5,,,,
Multiple,75,37.3949722222222,-121.928055555556,WQPE620,,San Jose,SANTA CLARA,CA,7.6,55.777,57.4175,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Multiple,75,37.3947777777778,-121.928083333333,WQQD555,2860 Zanker Rd,San Jose,SANTA CLARA,CA,7.6,43.3092,43.3092,Building,Wiline Spectrum Holdings LLC,,,6505259365,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505259365,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/22525,,,,
Multiple,76,37.4225555555556,-121.919333333333,WNEP836,777 BELLEW DR,MILPITAS,SANTA CLARA,CA,6.1,137.1458,137.1458,Building w/Antenna,MILPITAS CITY OF,,,4085862421,4085862442,FCCcontact@ci.milpitas.ca.gov,1275 NORTH MILPITAS BOULEVARD,MILPITAS,CA,950353153,,TECHNICAL SERVICES COMMANDER,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/21925,,,,
Multiple,76,37.4226666666667,-121.919444444444,WQRI629,777 Bellew Dr,Milpitas,SANTA CLARA,CA,6.8,145.0202,147.9731,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/19375,/11225,,,
Multiple,76,37.4226666666667,-121.919305555556,WQKB951,777 Bellew Drive,Milpitas,SANTA CLARA,CA,6.9,132.8805,147.9731,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,1164 Triton Dr suite 201,San Mateo,CA,94404    ,,RF Department,WiLine Networks Inc,RF,Admin,6505259365,6505259369,spectrumadmin@wiline.com,1164 Triton Dr suite 201,San Mateo,CA,94404    ,,,/11225,/21825,/11585,/21375,/21475
Multiple,76,37.4226666666667,-121.919111111111,WQKU521,777 Bellew Drive,Milpitas,SANTA CLARA,CA,6.9,137.802,147.645,Building w/Antenna,CLEARWIRE SPECTRUM HOLDINGS III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/21875/21975,/21925/22075,/19575/19675/19575/19575/19675/19675,/23375/23475,
Multiple,77,37.4050555555556,-121.897444444444,WQHJ435,1815 Houret Ct,Milipitas,SANTA CLARA,CA,6.1,27.8885,35.1067,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,1151 Triton Drive,San Mateo,CA,94404    ,,Felix Gurule,WiLine Networks,Felix,Gurule,6505259365,6505259369,spectrumadmin@wiline.com,1151 Triton Drive,San Mateo,CA,94404    ,,,/17775,,,,
Multiple,77,37.4050555555556,-121.897444444444,WQUI973,1815 HOURET CT,MILPITAS,SANTA CLARA,CA,11.4,29.8571,32.4819,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/17775,,,,
Multiple,78,37.3847222222222,-121.924583333333,WQPE620,,San Jose,SANTA CLARA,CA,9.7,81.6969,83.3374,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Multiple,78,37.3846944444444,-121.924722222222,WQJW270,,San Jose,SANTA CLARA,CA,10,78.744,83.6655,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,Felix Gurule,WiLine Networks Inc,Felix,Gurule,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,,/3650,,,,
Multiple,79,37.3825833333333,-121.923111111111,WPUI711,2450 N First St,San Jose,SANTA CLARA,CA,9.8,69.8853,73.1663,NA,NBC TELEMUNDO LICENSE LLC,,,2025246401,2025246411,margaret.tobey@nbcuni.com,300 NEW JERSEY AVE NW SUITE 700,WASHINGTON,DC,20001    ,,,co NBCUniversal,Margaret,Tobey,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,WASHINGTON,DC,20001    ,,,/12800,,,,
Multiple,79,37.3825833333333,-121.923111111111,KWU63,2450 N First St,SAN JOSE,SANTA CLARA,CA,8.5,73.1663,73.1663,Tower,NBC TELEMUNDO LICENSE LLC,,,2026374262,2026374548,margaret.tobey@nbcuni.com,300 NEW JERSEY AVE NW SUITE 700,WASHINGTON,DC,20001    ,,,co NBCUniversal,Margaret,Tobey,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,WASHINGTON,DC,20001    ,,,/6937.5,,,,
Multiple,79,37.3825833333333,-121.923111111111,WPNN725,2450 N First St,SAN JOSE,SANTA CLARA,CA,9.8,69.8853,73.1663,NA,NBC TELEMUNDO LICENSE LLC,,,2025246401,,margaret.tobey@nbcuni.com,300 NEW JERSEY AVE NW SUITE 700,WASHINGTON,DC,20001    ,,,co NBCUniversal,Margaret,Tobey,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,WASHINGTON,DC,20001    ,,,/12987.5,,,,
Multiple,79,37.3825833333333,-121.923111111111,WPNB238,2450 N First St,SAN JOSE,SANTA CLARA,CA,8.5,73.1663,73.1663,Tower,NBC TELEMUNDO LICENSE LLC,,,2026374262,2026374548,margaret.tobey@nbcuni.com,300 NEW JERSEY AVE NW SUITE 700,WASHINGTON,DC,20001    ,,,co NBCUniversal,Margaret,Tobey,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,WASHINGTON,DC,20001    ,,,/12787.5,,,,
Multiple,79,37.3825833333333,-121.923111111111,WGX252,2450 First Street,SAN JOSE,SANTA CLARA,CA,8.5,73.1663,73.1663,Tower,NBC TELEMUNDO LICENSE LLC,,,2026374262,2026374548,margaret.tobey@nbcuni.com,300 NEW JERSEY AVE NW SUITE 700,WASHINGTON,DC,20001    ,,,co NBCUniversal,Margaret,Tobey,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,Washington,DC,20001    ,,,/13200,,,,
Multiple,79,37.3825833333333,-121.923111111111,WLE322,2450 N First St,SAN JOSE,SANTA CLARA,CA,9.8,69.8853,73.1663,NA,NBC TELEMUNDO LICENSE LLC,,,2025246401,,margaret.tobey@nbcuni.com,300 NEW JERSEY AVE NW SUITE 700,WASHINGTON,DC,20001    ,,,co NBCUniversal,Margaret,Tobey,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,Washington,DC,20001    ,,,/13200,,,,
Multiple,79,37.3825833333333,-121.923111111111,KMQ22,2450 North First St,SAN JOSE,SANTA CLARA,CA,9.8,69.8853,73.1663,Tower,NBC TELEMUNDO LICENSE LLC,,,2026374262,2026374548,margaret.tobey@nbcuni.com,300 NEW JERSEY AVE NW SUITE 700,WASHINGTON,DC,20001    ,,,co NBCUniversal,Margaret,Tobey,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,Washington,DC,20001    ,,,/6887.5,,,,
Multiple,80,37.3816388888889,-121.923444444444,WQPE620,,San Jose,SANTA CLARA,CA,11,28.8728,29.8571,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Multiple,80,37.3816388888889,-121.923444444444,WQRD557,2450 N 1st St,San Jose:,SANTA CLARA,CA,11,28.8728,30.1852,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/17865,,,,
Multiple,81,37.3821388888889,-121.926888888889,WQET854,Trimble Substation North First St  Component St,San Jose,SANTA CLARA,CA,8.8,40.0282,53.1522,Pole,Pacific Gas and Electric Company,,,5592635631,5592635899,fccdesk@pge.com,487 West Shaw Avenue Bldg B,Fresno,CA,93704    ,770000,FCC License Desk,Pacific Gas and Electric Company,Al,Badella,4159730188,4159738527,amb1@pge.com,Mail Code B22A,San Francisco,CA,94177    ,770000,,/952.59375,,/928.59375,,
Multiple,81,37.3821388888889,-121.926888888889,WNTX997,TRIMBLE SUBSTATION NORTH FIRST ST AND COMPONENT DR,SAN JOSE,SANTA CLARA,CA,8.8,40.0282,42.9811,Pole,Pacific Gas and Electric Company,,,5592637479,5592635899,FCCdesk@pge.com,487 West Shaw Avenue Bldg B,Fresno,CA,93704    ,770000,FCC License Desk,Pacific Gas and Electric Company,Mickie,Alleman,5592635631,5592635899,mjab@pge.com,Mail Code B22A,San Francisco,CA,94177    ,770000,,/10618.75,,,,
Multiple,82,37.3801944444444,-121.922444444444,WNEU594,2310 N FIRST ST BLDG 10,SAN JOSE,SANTA CLARA,CA,10.4,36.091,41.9968,NA,ADT SECURITY SERVICES  INC,,,,,,1750 CLINT MOORE ROAD,BOCA RATON,FL,334310835,5035,,,EUGENE,MALISZEWSKYJ,2028285568,,,,,,,,,/23075,/21825,,,
Multiple,82,37.3801944444444,-121.922444444444,WNEO638,2310 N FIRST ST,SAN JOSE,SANTA CLARA,CA,10.1,21.9827,29.8571,NA,UNISYS INC,,,,,,2700 N FIRST ST MS 18 005,SAN JOSE,CA,95134    ,,,,,,4084342441,,,,,,,,,/22075,,,,
Multiple,83,37.4166111111111,-121.947444444444,WPQX797,130 ROSE ORCHARD WAY,SAN JOSE,SANTA CLARA,CA,3.1,40.0282,40.0282,Building w/Pipe,DMC Stratex Networks,,,4089430777,4089441801,,170 Rose Orchard Way,San Jose,CA,95134    ,,,DMC Stratex Networks,Jim,Newsom,4089430777,4089441648,jim_newsom@dmcwave.com,170 Rose Orchard Way,San Jose,CA,95134    ,,,/18040,,,,
Multiple,83,37.4167777777778,-121.947805555556,WQGK473,120 Rose Orchard Way,San Jose,SANTA CLARA,CA,5.8,19.686,19.686,Building,Wiline Networks Inc,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Networks Inc,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/11265,,,,
Multiple,84,37.3831111111111,-121.900222222222,WQML892,1290 Ridder Park Drive,San Jose,SANTA CLARA,CA,17.3,40.0282,44.9497,Building,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/23325/23475,,,,
Multiple,84,37.3829722222222,-121.9005,WNTR728,1290 RIDDER PARK DR,SAN JOSE,SANTA CLARA,CA,16.8,47.9026,47.9026,NA,SANTA CLARA COUNTY OF,,,,,,1290 RIDDER PARK DR,SAN JOSE,CA,951312398,,OFFICE OF EDUCATION,,STEVEN,SCHAFFER,2028331700,,,,,,,,,/23025/23125,/23075/23175,,,
Multiple,85,37.3746666666667,-121.920305555556,WQJW270,,San Jose,SANTA CLARA,CA,13,98.43,98.43,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,Felix Gurule,WiLine Networks Inc,Felix,Gurule,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,,/3650,,,,
Multiple,85,37.3746944444444,-121.920222222222,WQPE620,,San Jose,SANTA CLARA,CA,12.8,97.7738,99.4143,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Multiple,85,37.3746666666667,-121.920305555556,WQQD550,2107 N 1st St,San Jose,SANTA CLARA,CA,12.8,114.835,114.835,Building,Wiline Spectrum Holdings LLC,,,6505259365,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505259365,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/21325,/21225,/21425,/19425,
Multiple,86,37.3941111111111,-121.889666666667,KA55536,,SAN JOSE,SANTA CLARA,CA,,,,NA,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 NORTH CAPITOL STREET NW SUITE 890,WASHINGTON,DC,20001    ,,,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 N CAPITOL STREET NW STE 890,Washington,DC,20001    ,,,,,/2025/2025.5/2109.5,,
Multiple,86,37.3940833333333,-121.889666666667,WPOT230,2102 COMMERCE DR,SAN JOSE,SANTA CLARA,CA,14.9,,49.8712,NA,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 NORTH CAPITOL STREET NW SUITE 890,WASHINGTON,DC,20001    ,,,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 N CAPITOL STREET NW STE 890,Washington,DC,20001    ,,,/12700,,,,
Multiple,86,37.3941111111111,-121.889666666667,WPQZ745,2102 Commerce Drive,San Jose,SANTA CLARA,CA,14.9,64.9638,64.9638,NA,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 NORTH CAPITOL STREET NW SUITE 890,WASHINGTON,DC,20001    ,,,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 N CAPITOL STREET NW STE 890,Washington,DC,20001    ,,,/12825,,,,
Multiple,86,37.3938888888889,-121.889722222222,KYI22,2102 Commerce Drive,SAN JOSE,SANTA CLARA,CA,19.5,24.9356,45.934,Building w/Pipe,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 NORTH CAPITOL STREET NW SUITE 890,WASHINGTON,DC,20001    ,,,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 N CAPITOL STREET NW STE 890,Washington,DC,20001    ,,,/6975,,,,
Multiple,86,37.3938888888889,-121.889722222222,WLI219,2102 Commerce Drive,SAN JOSE,SANTA CLARA,CA,19.5,24.9356,45.934,Building w/Pipe,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,jdiscipio@21cf.com,400 NORTH CAPITOL STREET NW SUITE 890,WASHINGTON,DC,20001    ,,,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 N CAPITOL STREET NW STE 890,Washington,DC,20001    ,,,/6975,,,,
Multiple,86,37.3941111111111,-121.889666666667,WPSR333,2102 Commerce Drive,San Jose,SANTA CLARA,CA,14.9,64.9638,64.9638,NA,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 NORTH CAPITOL STREET NW SUITE 890,WASHINGTON,DC,20001    ,,,FOX TELEVISION STATIONS INC,,,2028246522,2028246510,JDISCIPIO@21CF.COM,400 N CAPITOL STREET NW STE 890,Washington,DC,20001    ,,,/13075,,,,
Multiple,87,37.4185277777778,-121.953,WNTI388,130 ROSE ORCHARD,SAN JOSE,SANTA CLARA,CA,17.1,36.091,38.0596,NA,DMC DIGITAL VIDEO,,,,,,170 ROSE ORCHARD WAY,SAN JOSE,CA,95134    ,,,,,,4089430997,,,,,,,,,/22125,,,,
Multiple,87,37.41825,-121.952722222222,WNTI801,110 ROSE ORCHARD WAY,SAN JOSE,SANTA CLARA,CA,17.1,36.091,38.0596,NA,DMC DIGITAL VIDEO,,,,,,170 ROSE ORCHARD WAY,SAN JOSE,CA,95134    ,,,,,,4089430997,,,,,,,,,/22125,,,,
Multiple,88,37.3722777777778,-121.925611111111,WQNL555,3838 California Street,San Jose,SANTA CLARA,CA,12.4,133.8648,133.8648,Building,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/22175/22275,,,,
Multiple,88,37.3721388888889,-121.925722222222,WPOU739,2099 GATEWAY PL,SAN JOSE,SANTA CLARA,CA,14,110.8978,111.8821,NA,BACKLINK I LLC,,,7033264650,7033264185,terri.natoli@teligent.com,460 Herndon Parkway Suite 100,Herndon,VA,20170    ,,Terri B Natoli Esq,BACKLINK I LLC,,,7033264650,7033264185,terri.natoli@teligent.com,460 Herndon Parkway Suite 100,Herndon,VA,20170    ,,,/22475,,,,
Multiple,89,37.3883055555556,-121.888444444444,WPSF816,1735 Lundy Ave,San Jose,SANTA CLARA,CA,40.5,34.7786,34.7786,Building w/Mast,Gatespeed Broadband,,,8314596301,,,877 Cedar Street Suite 150,Santa Cruz,CA,95060    ,,FCC Licensing,Gatespeed Broadband Inc,Matthew,Kaufman,8314266771,,matthew@eeph.com,155 Braemoor Drive,Bonny Doon,CA,95060    ,,,/21435,/17840,,,
Multiple,89,37.3883055555556,-121.888444444444,WQNR540,1735 Lundy,San Jose,SANTA CLARA,CA,40,39.372,39.372,Building w/Pipe,The Internet Store Inc dba Cruzio,,,8314596301,,oforst@cruzio.com,877 Cedar Street Suite 150,Santa Cruz,CA,95060    ,,FCC Licensing,The Internet Store dba Cruzio,,,8314266771,,oforst@cruzio.com,877 Cedar Street Suite 150,Santa Cruz,CA,95060    ,,,/11365,/19625,/17840,/22185,/11095
Multiple,90,37.3772777777778,-121.898194444444,WQPA553,1585 SCHALLENBERGER RD,San Jose,SANTA CLARA,CA,19.1,29.529,36.091,Building,Wiline Networks Inc,,,6505239365,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Networks,RF,Admin,6505239365,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/19375,,,,
Multiple,90,37.3774166666667,-121.898277777778,WGZ534,1585 SCHALLENBERGER RD,SAN JOSE,SANTA CLARA,CA,18.6,24.9356,37.0753,Building w/Pipe,KQED INC,,,4087955400,,,2601 MARIPOSA STREET,SAN FRANCISCO,CA,94110    ,,,KQED Inc,Abby,Staeble,4155532337,,astaeble@kqed.org,2601 Mariposa St,San Francisco,CA,941101426,,,/7025,,,,
Multiple,90,37.3774166666667,-121.898277777778,WPTA486,1585 Schallenger Road,San Jose,SANTA CLARA,CA,18.6,24.9356,37.0753,Building w/Pipe,KTEH-TV FOUNDATION,,,4087955414,4089955446,crieg@kteh.org,1585 SCHALLENBERGER RD,SAN JOSE,CA,95131    ,,Mr Carl Rieg,Schwartz Woods  Miller,Lawrence,Miller,2028331700,2028332351,miller@swmlaw.com,1350 Connecticue Ave  Suite 300,Washington,DC,20036    ,,,/7087.5,,,,
Multiple,90,37.3774166666667,-121.898277777778,WPWH568,1585 Schallenberger Road,San Jose,SANTA CLARA,CA,18.6,24.9356,37.0753,Building w/Pipe,KQED INC,,,4087955414,4089955446,crieg@kteh.org,2601 MARIPOSA STREET,SAN FRANCISCO,CA,94110    ,,,Consolidated Spectrum Services,Howard,Epstein,6033625977,6033625977,howard@consolidated.mv.com,22 Merrill Drive,Atkinson,NH,03811    ,,,/7087.5,,,,
Multiple,90,37.3774166666667,-121.898277777778,WBK246,1585 SCHALLENBERGER RD,SAN JOSE,SANTA CLARA,CA,18.6,24.9356,37.0753,NA,KQED INC,,,,,,2601 MARIPOSA STREET,SAN FRANCISCO,CA,94110    ,,,,MICHELE,MULLER,4084375454,,,,,,,,,/7075,,,,
Multiple,91,37.3704166666667,-121.921722222222,WQIF932,2001 Gateway Place,San Jose,SANTA CLARA,CA,12.2,80.0564,94.8209,Building,WiLine Networks Inc,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,WiLine Networks Inc,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/19375,/18065,,,
Multiple,91,37.3704166666667,-121.921722222222,WQTG570,2001 Gateway Pl,San Jose,SANTA CLARA,CA,12.2,167.331,167.331,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/17965/18015/18065,/22525/22575/22625,,,
Multiple,92,37.36925,-121.919277777778,WQPE620,,San Jose,SANTA CLARA,CA,14.3,42.9811,44.6216,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Multiple,92,37.3696388888889,-121.919055555556,WPOM672,1762 TECHNOLOGY DRIVE,SAN JOSE,SAN FRANCISCO,CA,13.1,33.1381,41.0125,Building w/Pole,BACKLINK I LLC,,,7033264650,7033264185,terri.natoli@teligent.com,460 Herndon Parkway Suite 100,Herndon,VA,20170    ,,Terri B Natoli Esq,BACKLINK I LLC,,,7033264650,7033264185,terri.natoli@teligent.com,460 Herndon Parkway Suite 100,Herndon,VA,20170    ,,,/22875,,,,
Multiple,93,37.3695555555556,-121.916388888889,WQPE620,,San Jose,SANTA CLARA,CA,14.9,125.0061,126.6466,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
